Total training steps: 781
Epoch 1/1:   4%|█                            | 29/781 [10:11<2:23:09, 11.42s/it]
step:320 - train/loss:0.014 - train/lr(1e-3):0.037 - train/original_loss:1.386
step:320 - val/loss:0.021 - val/original_loss:2.188
step:321 - train/loss:0.013 - train/lr(1e-3):0.037 - train/original_loss:1.642
step:322 - train/loss:0.013 - train/lr(1e-3):0.037 - train/original_loss:1.590
step:323 - train/loss:0.012 - train/lr(1e-3):0.036 - train/original_loss:1.177
step:324 - train/loss:0.013 - train/lr(1e-3):0.036 - train/original_loss:1.853
step:325 - train/loss:0.012 - train/lr(1e-3):0.036 - train/original_loss:1.320
step:326 - train/loss:0.013 - train/lr(1e-3):0.036 - train/original_loss:1.811
step:327 - train/loss:0.012 - train/lr(1e-3):0.036 - train/original_loss:1.923
step:328 - train/loss:0.013 - train/lr(1e-3):0.036 - train/original_loss:1.382
step:329 - train/loss:0.012 - train/lr(1e-3):0.036 - train/original_loss:1.945
step:330 - train/loss:0.012 - train/lr(1e-3):0.036 - train/original_loss:2.125
step:330 - val/loss:0.020 - val/original_loss:2.270
step:331 - train/loss:0.012 - train/lr(1e-3):0.036 - train/original_loss:1.468
step:332 - train/loss:0.012 - train/lr(1e-3):0.036 - train/original_loss:1.179
step:333 - train/loss:0.013 - train/lr(1e-3):0.035 - train/original_loss:1.831
step:334 - train/loss:0.012 - train/lr(1e-3):0.035 - train/original_loss:1.700
step:335 - train/loss:0.012 - train/lr(1e-3):0.035 - train/original_loss:1.653
step:336 - train/loss:0.012 - train/lr(1e-3):0.035 - train/original_loss:1.476
step:337 - train/loss:0.013 - train/lr(1e-3):0.035 - train/original_loss:1.493
step:338 - train/loss:0.011 - train/lr(1e-3):0.035 - train/original_loss:1.701
step:339 - train/loss:0.011 - train/lr(1e-3):0.035 - train/original_loss:1.381
step:340 - train/loss:0.012 - train/lr(1e-3):0.035 - train/original_loss:1.598
step:340 - val/loss:0.019 - val/original_loss:2.342
step:341 - train/loss:0.012 - train/lr(1e-3):0.035 - train/original_loss:1.537
step:342 - train/loss:0.012 - train/lr(1e-3):0.035 - train/original_loss:1.587
step:343 - train/loss:0.012 - train/lr(1e-3):0.034 - train/original_loss:2.104
step:344 - train/loss:0.012 - train/lr(1e-3):0.034 - train/original_loss:1.280
step:345 - train/loss:0.011 - train/lr(1e-3):0.034 - train/original_loss:1.431
step:346 - train/loss:0.013 - train/lr(1e-3):0.034 - train/original_loss:1.983
step:347 - train/loss:0.013 - train/lr(1e-3):0.034 - train/original_loss:2.139
step:348 - train/loss:0.013 - train/lr(1e-3):0.034 - train/original_loss:1.074
step:349 - train/loss:0.013 - train/lr(1e-3):0.034 - train/original_loss:1.470
step:350 - train/loss:0.013 - train/lr(1e-3):0.034 - train/original_loss:2.274
step:350 - val/loss:0.020 - val/original_loss:2.238
step:351 - train/loss:0.013 - train/lr(1e-3):0.034 - train/original_loss:1.705
step:352 - train/loss:0.013 - train/lr(1e-3):0.033 - train/original_loss:2.036
step:353 - train/loss:0.013 - train/lr(1e-3):0.033 - train/original_loss:1.405
step:354 - train/loss:0.013 - train/lr(1e-3):0.033 - train/original_loss:1.792
step:355 - train/loss:0.012 - train/lr(1e-3):0.033 - train/original_loss:1.304
step:356 - train/loss:0.012 - train/lr(1e-3):0.033 - train/original_loss:1.753
step:357 - train/loss:0.012 - train/lr(1e-3):0.033 - train/original_loss:1.493
step:358 - train/loss:0.012 - train/lr(1e-3):0.033 - train/original_loss:1.960
step:359 - train/loss:0.012 - train/lr(1e-3):0.033 - train/original_loss:2.047
step:360 - train/loss:0.012 - train/lr(1e-3):0.033 - train/original_loss:1.723
step:360 - val/loss:0.020 - val/original_loss:2.273
step:361 - train/loss:0.013 - train/lr(1e-3):0.033 - train/original_loss:1.749
step:362 - train/loss:0.012 - train/lr(1e-3):0.032 - train/original_loss:1.782
step:363 - train/loss:0.013 - train/lr(1e-3):0.032 - train/original_loss:1.108
step:364 - train/loss:0.012 - train/lr(1e-3):0.032 - train/original_loss:1.848
step:365 - train/loss:0.012 - train/lr(1e-3):0.032 - train/original_loss:1.890
step:366 - train/loss:0.012 - train/lr(1e-3):0.032 - train/original_loss:1.056
step:367 - train/loss:0.012 - train/lr(1e-3):0.032 - train/original_loss:1.442
step:368 - train/loss:0.012 - train/lr(1e-3):0.032 - train/original_loss:1.528
step:369 - train/loss:0.012 - train/lr(1e-3):0.032 - train/original_loss:1.741
step:370 - train/loss:0.013 - train/lr(1e-3):0.032 - train/original_loss:1.995
step:370 - val/loss:0.021 - val/original_loss:2.207
step:371 - train/loss:0.012 - train/lr(1e-3):0.031 - train/original_loss:1.569
step:372 - train/loss:0.012 - train/lr(1e-3):0.031 - train/original_loss:1.495
step:373 - train/loss:0.013 - train/lr(1e-3):0.031 - train/original_loss:1.307
step:374 - train/loss:0.012 - train/lr(1e-3):0.031 - train/original_loss:1.610
step:375 - train/loss:0.013 - train/lr(1e-3):0.031 - train/original_loss:2.059
step:376 - train/loss:0.013 - train/lr(1e-3):0.031 - train/original_loss:1.432
step:377 - train/loss:0.014 - train/lr(1e-3):0.031 - train/original_loss:1.303
step:378 - train/loss:0.012 - train/lr(1e-3):0.031 - train/original_loss:1.168
step:379 - train/loss:0.012 - train/lr(1e-3):0.031 - train/original_loss:1.598
step:380 - train/loss:0.012 - train/lr(1e-3):0.030 - train/original_loss:1.394
step:380 - val/loss:0.019 - val/original_loss:2.334
step:381 - train/loss:0.012 - train/lr(1e-3):0.030 - train/original_loss:2.239
step:382 - train/loss:0.012 - train/lr(1e-3):0.030 - train/original_loss:1.673
step:383 - train/loss:0.013 - train/lr(1e-3):0.030 - train/original_loss:2.263
step:384 - train/loss:0.011 - train/lr(1e-3):0.030 - train/original_loss:1.364
step:385 - train/loss:0.012 - train/lr(1e-3):0.030 - train/original_loss:2.467
step:386 - train/loss:0.013 - train/lr(1e-3):0.030 - train/original_loss:2.000
step:387 - train/loss:0.013 - train/lr(1e-3):0.030 - train/original_loss:1.704
step:388 - train/loss:0.012 - train/lr(1e-3):0.030 - train/original_loss:1.719
step:389 - train/loss:0.012 - train/lr(1e-3):0.030 - train/original_loss:1.660
step:390 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.485
step:390 - val/loss:0.019 - val/original_loss:2.345
step:391 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.641
step:392 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.566
step:393 - train/loss:0.012 - train/lr(1e-3):0.029 - train/original_loss:1.894
step:394 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.719
step:395 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.949
step:396 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.704
step:397 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.500
step:398 - train/loss:0.013 - train/lr(1e-3):0.029 - train/original_loss:1.739
step:399 - train/loss:0.014 - train/lr(1e-3):0.028 - train/original_loss:1.458
step:400 - train/loss:0.014 - train/lr(1e-3):0.028 - train/original_loss:1.651
step:400 - val/loss:0.021 - val/original_loss:2.185
step:401 - train/loss:0.014 - train/lr(1e-3):0.028 - train/original_loss:1.207
step:402 - train/loss:0.012 - train/lr(1e-3):0.028 - train/original_loss:1.527
step:403 - train/loss:0.012 - train/lr(1e-3):0.028 - train/original_loss:1.574
step:404 - train/loss:0.012 - train/lr(1e-3):0.028 - train/original_loss:1.274
step:405 - train/loss:0.013 - train/lr(1e-3):0.028 - train/original_loss:1.588
step:406 - train/loss:0.013 - train/lr(1e-3):0.028 - train/original_loss:1.987
step:407 - train/loss:0.012 - train/lr(1e-3):0.028 - train/original_loss:2.036
step:408 - train/loss:0.012 - train/lr(1e-3):0.027 - train/original_loss:1.487
step:409 - train/loss:0.012 - train/lr(1e-3):0.027 - train/original_loss:1.469
step:410 - train/loss:0.013 - train/lr(1e-3):0.027 - train/original_loss:1.261
step:410 - val/loss:0.019 - val/original_loss:2.347
step:411 - train/loss:0.012 - train/lr(1e-3):0.027 - train/original_loss:1.545
step:412 - train/loss:0.013 - train/lr(1e-3):0.027 - train/original_loss:2.038
step:413 - train/loss:0.012 - train/lr(1e-3):0.027 - train/original_loss:1.362
step:414 - train/loss:0.011 - train/lr(1e-3):0.027 - train/original_loss:2.090
step:415 - train/loss:0.012 - train/lr(1e-3):0.027 - train/original_loss:1.826
step:416 - train/loss:0.013 - train/lr(1e-3):0.027 - train/original_loss:1.247
step:417 - train/loss:0.012 - train/lr(1e-3):0.026 - train/original_loss:1.824
step:418 - train/loss:0.012 - train/lr(1e-3):0.026 - train/original_loss:1.811
step:419 - train/loss:0.012 - train/lr(1e-3):0.026 - train/original_loss:1.442
step:420 - train/loss:0.011 - train/lr(1e-3):0.026 - train/original_loss:1.784
step:420 - val/loss:0.019 - val/original_loss:2.370
step:421 - train/loss:0.011 - train/lr(1e-3):0.026 - train/original_loss:1.305
step:422 - train/loss:0.011 - train/lr(1e-3):0.026 - train/original_loss:1.582
step:423 - train/loss:0.012 - train/lr(1e-3):0.026 - train/original_loss:1.720
step:424 - train/loss:0.011 - train/lr(1e-3):0.026 - train/original_loss:1.573
step:425 - train/loss:0.012 - train/lr(1e-3):0.026 - train/original_loss:1.651
step:426 - train/loss:0.013 - train/lr(1e-3):0.025 - train/original_loss:1.766
step:427 - train/loss:0.012 - train/lr(1e-3):0.025 - train/original_loss:1.748
step:428 - train/loss:0.012 - train/lr(1e-3):0.025 - train/original_loss:1.257
step:429 - train/loss:0.012 - train/lr(1e-3):0.025 - train/original_loss:2.518
step:430 - train/loss:0.013 - train/lr(1e-3):0.025 - train/original_loss:1.381
step:430 - val/loss:0.019 - val/original_loss:2.288
step:431 - train/loss:0.013 - train/lr(1e-3):0.025 - train/original_loss:1.122
step:432 - train/loss:0.013 - train/lr(1e-3):0.025 - train/original_loss:1.838
step:433 - train/loss:0.012 - train/lr(1e-3):0.025 - train/original_loss:2.153
step:434 - train/loss:0.012 - train/lr(1e-3):0.024 - train/original_loss:1.576
step:435 - train/loss:0.012 - train/lr(1e-3):0.024 - train/original_loss:1.724
step:436 - train/loss:0.013 - train/lr(1e-3):0.024 - train/original_loss:1.634
step:437 - train/loss:0.012 - train/lr(1e-3):0.024 - train/original_loss:1.401
step:438 - train/loss:0.012 - train/lr(1e-3):0.024 - train/original_loss:2.138
step:439 - train/loss:0.012 - train/lr(1e-3):0.024 - train/original_loss:1.455
step:440 - train/loss:0.012 - train/lr(1e-3):0.024 - train/original_loss:1.220
step:440 - val/loss:0.020 - val/original_loss:2.273
step:441 - train/loss:0.012 - train/lr(1e-3):0.024 - train/original_loss:1.486
step:442 - train/loss:0.011 - train/lr(1e-3):0.024 - train/original_loss:1.773
step:443 - train/loss:0.012 - train/lr(1e-3):0.023 - train/original_loss:1.843
step:444 - train/loss:0.012 - train/lr(1e-3):0.023 - train/original_loss:1.780
step:445 - train/loss:0.012 - train/lr(1e-3):0.023 - train/original_loss:1.534
step:446 - train/loss:0.012 - train/lr(1e-3):0.023 - train/original_loss:2.134
step:447 - train/loss:0.013 - train/lr(1e-3):0.023 - train/original_loss:1.897
step:448 - train/loss:0.012 - train/lr(1e-3):0.023 - train/original_loss:1.526
step:449 - train/loss:0.011 - train/lr(1e-3):0.023 - train/original_loss:1.595
step:450 - train/loss:0.012 - train/lr(1e-3):0.023 - train/original_loss:1.745
step:450 - val/loss:0.020 - val/original_loss:2.288
step:451 - train/loss:0.013 - train/lr(1e-3):0.023 - train/original_loss:1.804
step:452 - train/loss:0.012 - train/lr(1e-3):0.022 - train/original_loss:1.799
step:453 - train/loss:0.012 - train/lr(1e-3):0.022 - train/original_loss:1.379
step:454 - train/loss:0.013 - train/lr(1e-3):0.022 - train/original_loss:1.821
step:455 - train/loss:0.013 - train/lr(1e-3):0.022 - train/original_loss:1.178
step:456 - train/loss:0.014 - train/lr(1e-3):0.022 - train/original_loss:1.581
step:457 - train/loss:0.013 - train/lr(1e-3):0.022 - train/original_loss:1.763
step:458 - train/loss:0.012 - train/lr(1e-3):0.022 - train/original_loss:1.105
step:459 - train/loss:0.013 - train/lr(1e-3):0.022 - train/original_loss:2.088
step:460 - train/loss:0.013 - train/lr(1e-3):0.022 - train/original_loss:1.799
step:460 - val/loss:0.020 - val/original_loss:2.257
step:461 - train/loss:0.012 - train/lr(1e-3):0.021 - train/original_loss:2.061
step:462 - train/loss:0.013 - train/lr(1e-3):0.021 - train/original_loss:1.493
step:463 - train/loss:0.013 - train/lr(1e-3):0.021 - train/original_loss:2.025
step:464 - train/loss:0.013 - train/lr(1e-3):0.021 - train/original_loss:1.706
step:465 - train/loss:0.011 - train/lr(1e-3):0.021 - train/original_loss:1.423
step:466 - train/loss:0.012 - train/lr(1e-3):0.021 - train/original_loss:1.441
step:467 - train/loss:0.011 - train/lr(1e-3):0.021 - train/original_loss:1.098
step:468 - train/loss:0.012 - train/lr(1e-3):0.021 - train/original_loss:1.957
step:469 - train/loss:0.013 - train/lr(1e-3):0.021 - train/original_loss:1.358
step:470 - train/loss:0.013 - train/lr(1e-3):0.020 - train/original_loss:1.652
step:470 - val/loss:0.019 - val/original_loss:2.316
step:471 - train/loss:0.011 - train/lr(1e-3):0.020 - train/original_loss:1.344
step:472 - train/loss:0.012 - train/lr(1e-3):0.020 - train/original_loss:1.891
step:473 - train/loss:0.013 - train/lr(1e-3):0.020 - train/original_loss:1.588
step:474 - train/loss:0.011 - train/lr(1e-3):0.020 - train/original_loss:1.520
step:475 - train/loss:0.012 - train/lr(1e-3):0.020 - train/original_loss:1.579
step:476 - train/loss:0.013 - train/lr(1e-3):0.020 - train/original_loss:1.169
step:477 - train/loss:0.012 - train/lr(1e-3):0.020 - train/original_loss:1.532
step:478 - train/loss:0.013 - train/lr(1e-3):0.020 - train/original_loss:2.502
step:479 - train/loss:0.012 - train/lr(1e-3):0.020 - train/original_loss:1.427
step:480 - train/loss:0.012 - train/lr(1e-3):0.019 - train/original_loss:1.867
step:480 - val/loss:0.019 - val/original_loss:2.307
step:481 - train/loss:0.013 - train/lr(1e-3):0.019 - train/original_loss:2.022
step:482 - train/loss:0.012 - train/lr(1e-3):0.019 - train/original_loss:1.563
step:483 - train/loss:0.012 - train/lr(1e-3):0.019 - train/original_loss:1.667
step:484 - train/loss:0.012 - train/lr(1e-3):0.019 - train/original_loss:1.523
step:485 - train/loss:0.013 - train/lr(1e-3):0.019 - train/original_loss:1.969
step:486 - train/loss:0.012 - train/lr(1e-3):0.019 - train/original_loss:2.118
step:487 - train/loss:0.012 - train/lr(1e-3):0.019 - train/original_loss:1.680
step:488 - train/loss:0.013 - train/lr(1e-3):0.019 - train/original_loss:1.738
step:489 - train/loss:0.012 - train/lr(1e-3):0.018 - train/original_loss:1.399
step:490 - train/loss:0.012 - train/lr(1e-3):0.018 - train/original_loss:1.288
step:490 - val/loss:0.019 - val/original_loss:2.353
step:491 - train/loss:0.012 - train/lr(1e-3):0.018 - train/original_loss:1.950
step:492 - train/loss:0.013 - train/lr(1e-3):0.018 - train/original_loss:1.660
step:493 - train/loss:0.011 - train/lr(1e-3):0.018 - train/original_loss:1.861
step:494 - train/loss:0.013 - train/lr(1e-3):0.018 - train/original_loss:1.330
step:495 - train/loss:0.012 - train/lr(1e-3):0.018 - train/original_loss:1.877
step:496 - train/loss:0.012 - train/lr(1e-3):0.018 - train/original_loss:1.540
step:497 - train/loss:0.012 - train/lr(1e-3):0.018 - train/original_loss:1.530
step:498 - train/loss:0.012 - train/lr(1e-3):0.017 - train/original_loss:1.589
step:499 - train/loss:0.013 - train/lr(1e-3):0.017 - train/original_loss:1.343
step:500 - train/loss:0.012 - train/lr(1e-3):0.017 - train/original_loss:1.058
step:500 - val/loss:0.019 - val/original_loss:2.354
step:501 - train/loss:0.012 - train/lr(1e-3):0.017 - train/original_loss:2.021
step:502 - train/loss:0.012 - train/lr(1e-3):0.017 - train/original_loss:1.621
step:503 - train/loss:0.012 - train/lr(1e-3):0.017 - train/original_loss:1.588
step:504 - train/loss:0.012 - train/lr(1e-3):0.017 - train/original_loss:1.818
step:505 - train/loss:0.011 - train/lr(1e-3):0.017 - train/original_loss:1.617
step:506 - train/loss:0.013 - train/lr(1e-3):0.017 - train/original_loss:2.466
step:507 - train/loss:0.011 - train/lr(1e-3):0.017 - train/original_loss:1.270
step:508 - train/loss:0.013 - train/lr(1e-3):0.016 - train/original_loss:1.780
step:509 - train/loss:0.011 - train/lr(1e-3):0.016 - train/original_loss:1.983
step:510 - train/loss:0.012 - train/lr(1e-3):0.016 - train/original_loss:1.625
step:510 - val/loss:0.019 - val/original_loss:2.386
step:511 - train/loss:0.011 - train/lr(1e-3):0.016 - train/original_loss:1.680
step:512 - train/loss:0.012 - train/lr(1e-3):0.016 - train/original_loss:1.652
step:513 - train/loss:0.012 - train/lr(1e-3):0.016 - train/original_loss:2.218
step:514 - train/loss:0.012 - train/lr(1e-3):0.016 - train/original_loss:1.486
step:515 - train/loss:0.012 - train/lr(1e-3):0.016 - train/original_loss:1.471
step:516 - train/loss:0.012 - train/lr(1e-3):0.016 - train/original_loss:1.324
step:517 - train/loss:0.012 - train/lr(1e-3):0.015 - train/original_loss:1.882
step:518 - train/loss:0.013 - train/lr(1e-3):0.015 - train/original_loss:2.086
step:519 - train/loss:0.011 - train/lr(1e-3):0.015 - train/original_loss:1.409
step:520 - train/loss:0.012 - train/lr(1e-3):0.015 - train/original_loss:1.617
step:520 - val/loss:0.018 - val/original_loss:2.398
step:521 - train/loss:0.011 - train/lr(1e-3):0.015 - train/original_loss:1.581
step:522 - train/loss:0.013 - train/lr(1e-3):0.015 - train/original_loss:1.453
step:523 - train/loss:0.013 - train/lr(1e-3):0.015 - train/original_loss:1.600
step:524 - train/loss:0.013 - train/lr(1e-3):0.015 - train/original_loss:1.669
step:525 - train/loss:0.011 - train/lr(1e-3):0.015 - train/original_loss:1.541
step:526 - train/loss:0.013 - train/lr(1e-3):0.015 - train/original_loss:1.968
step:527 - train/loss:0.012 - train/lr(1e-3):0.014 - train/original_loss:1.637
step:528 - train/loss:0.011 - train/lr(1e-3):0.014 - train/original_loss:1.714
step:529 - train/loss:0.011 - train/lr(1e-3):0.014 - train/original_loss:1.630
step:530 - train/loss:0.013 - train/lr(1e-3):0.014 - train/original_loss:1.554
step:530 - val/loss:0.019 - val/original_loss:2.356
step:531 - train/loss:0.012 - train/lr(1e-3):0.014 - train/original_loss:2.261
step:532 - train/loss:0.012 - train/lr(1e-3):0.014 - train/original_loss:1.718
step:533 - train/loss:0.012 - train/lr(1e-3):0.014 - train/original_loss:1.764
step:534 - train/loss:0.014 - train/lr(1e-3):0.014 - train/original_loss:1.503
step:535 - train/loss:0.012 - train/lr(1e-3):0.014 - train/original_loss:1.360
step:536 - train/loss:0.011 - train/lr(1e-3):0.014 - train/original_loss:1.363
step:537 - train/loss:0.011 - train/lr(1e-3):0.013 - train/original_loss:1.484
step:538 - train/loss:0.012 - train/lr(1e-3):0.013 - train/original_loss:1.571
step:539 - train/loss:0.012 - train/lr(1e-3):0.013 - train/original_loss:2.144
step:540 - train/loss:0.013 - train/lr(1e-3):0.013 - train/original_loss:1.714
step:540 - val/loss:0.019 - val/original_loss:2.329
step:541 - train/loss:0.012 - train/lr(1e-3):0.013 - train/original_loss:1.627
step:542 - train/loss:0.012 - train/lr(1e-3):0.013 - train/original_loss:1.724
step:543 - train/loss:0.012 - train/lr(1e-3):0.013 - train/original_loss:1.880
step:544 - train/loss:0.011 - train/lr(1e-3):0.013 - train/original_loss:1.067
step:545 - train/loss:0.012 - train/lr(1e-3):0.013 - train/original_loss:1.788
step:546 - train/loss:0.012 - train/lr(1e-3):0.013 - train/original_loss:1.232
step:547 - train/loss:0.012 - train/lr(1e-3):0.012 - train/original_loss:1.205
step:548 - train/loss:0.013 - train/lr(1e-3):0.012 - train/original_loss:1.383
step:549 - train/loss:0.013 - train/lr(1e-3):0.012 - train/original_loss:1.752
step:550 - train/loss:0.013 - train/lr(1e-3):0.012 - train/original_loss:1.675
step:550 - val/loss:0.019 - val/original_loss:2.302
step:551 - train/loss:0.012 - train/lr(1e-3):0.012 - train/original_loss:1.935
step:552 - train/loss:0.012 - train/lr(1e-3):0.012 - train/original_loss:1.671
step:553 - train/loss:0.012 - train/lr(1e-3):0.012 - train/original_loss:2.038
step:554 - train/loss:0.012 - train/lr(1e-3):0.012 - train/original_loss:1.334
step:555 - train/loss:0.012 - train/lr(1e-3):0.012 - train/original_loss:1.628
step:556 - train/loss:0.011 - train/lr(1e-3):0.012 - train/original_loss:1.556
step:557 - train/loss:0.013 - train/lr(1e-3):0.012 - train/original_loss:2.082
step:558 - train/loss:0.013 - train/lr(1e-3):0.011 - train/original_loss:1.506
step:559 - train/loss:0.013 - train/lr(1e-3):0.011 - train/original_loss:1.563
step:560 - train/loss:0.012 - train/lr(1e-3):0.011 - train/original_loss:1.422
step:560 - val/loss:0.020 - val/original_loss:2.276
step:561 - train/loss:0.013 - train/lr(1e-3):0.011 - train/original_loss:1.173
step:562 - train/loss:0.012 - train/lr(1e-3):0.011 - train/original_loss:1.431
step:563 - train/loss:0.013 - train/lr(1e-3):0.011 - train/original_loss:1.892
step:564 - train/loss:0.013 - train/lr(1e-3):0.011 - train/original_loss:1.778
step:565 - train/loss:0.013 - train/lr(1e-3):0.011 - train/original_loss:1.689
step:566 - train/loss:0.013 - train/lr(1e-3):0.011 - train/original_loss:2.225
step:567 - train/loss:0.012 - train/lr(1e-3):0.011 - train/original_loss:1.720
step:568 - train/loss:0.013 - train/lr(1e-3):0.010 - train/original_loss:1.608
step:569 - train/loss:0.012 - train/lr(1e-3):0.010 - train/original_loss:1.980
step:570 - train/loss:0.012 - train/lr(1e-3):0.010 - train/original_loss:2.103
step:570 - val/loss:0.020 - val/original_loss:2.267
step:571 - train/loss:0.012 - train/lr(1e-3):0.010 - train/original_loss:1.266
step:572 - train/loss:0.013 - train/lr(1e-3):0.010 - train/original_loss:1.931
step:573 - train/loss:0.013 - train/lr(1e-3):0.010 - train/original_loss:1.806
step:574 - train/loss:0.012 - train/lr(1e-3):0.010 - train/original_loss:1.490
step:575 - train/loss:0.012 - train/lr(1e-3):0.010 - train/original_loss:1.640
step:576 - train/loss:0.012 - train/lr(1e-3):0.010 - train/original_loss:1.826
step:577 - train/loss:0.011 - train/lr(1e-3):0.010 - train/original_loss:1.666
step:578 - train/loss:0.013 - train/lr(1e-3):0.010 - train/original_loss:1.852
step:579 - train/loss:0.012 - train/lr(1e-3):0.010 - train/original_loss:1.406
step:580 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:2.127
step:580 - val/loss:0.020 - val/original_loss:2.291
step:581 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.420
step:582 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.608
step:583 - train/loss:0.013 - train/lr(1e-3):0.009 - train/original_loss:2.126
step:584 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:2.222
step:585 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.520
step:586 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.363
step:587 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.929
step:588 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.480
step:589 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.842
step:590 - train/loss:0.012 - train/lr(1e-3):0.009 - train/original_loss:1.309
step:590 - val/loss:0.019 - val/original_loss:2.325
step:591 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.101
step:592 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.865
step:593 - train/loss:0.013 - train/lr(1e-3):0.008 - train/original_loss:2.131
step:594 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.291
step:595 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.481
step:596 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.655
step:597 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.375
step:598 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.829
step:599 - train/loss:0.013 - train/lr(1e-3):0.008 - train/original_loss:1.356
step:600 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.884
step:600 - val/loss:0.019 - val/original_loss:2.327
step:601 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:0.941
step:602 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.589
step:603 - train/loss:0.012 - train/lr(1e-3):0.008 - train/original_loss:1.377
step:604 - train/loss:0.013 - train/lr(1e-3):0.007 - train/original_loss:2.258
step:605 - train/loss:0.013 - train/lr(1e-3):0.007 - train/original_loss:1.700
step:606 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.335
step:607 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.487
step:608 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.513
step:609 - train/loss:0.011 - train/lr(1e-3):0.007 - train/original_loss:1.642
step:610 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.757
step:610 - val/loss:0.019 - val/original_loss:2.315
step:611 - train/loss:0.013 - train/lr(1e-3):0.007 - train/original_loss:1.721
step:612 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.832
step:613 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.642
step:614 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.880
step:615 - train/loss:0.012 - train/lr(1e-3):0.007 - train/original_loss:1.876
step:616 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.612
step:617 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.512
step:618 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.971
step:619 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.756
step:620 - train/loss:0.013 - train/lr(1e-3):0.006 - train/original_loss:2.540
step:620 - val/loss:0.019 - val/original_loss:2.314
step:621 - train/loss:0.011 - train/lr(1e-3):0.006 - train/original_loss:1.763
step:622 - train/loss:0.013 - train/lr(1e-3):0.006 - train/original_loss:1.639
step:623 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:2.281
step:624 - train/loss:0.011 - train/lr(1e-3):0.006 - train/original_loss:1.374
step:625 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.296
step:626 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.831
step:627 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.818
step:628 - train/loss:0.013 - train/lr(1e-3):0.006 - train/original_loss:1.755
step:629 - train/loss:0.012 - train/lr(1e-3):0.006 - train/original_loss:1.653
step:630 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:1.561
step:630 - val/loss:0.019 - val/original_loss:2.323
step:631 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:1.951
step:632 - train/loss:0.013 - train/lr(1e-3):0.005 - train/original_loss:1.869
step:633 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:1.546
step:634 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:2.452
step:635 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:1.813
step:636 - train/loss:0.013 - train/lr(1e-3):0.005 - train/original_loss:2.196
step:637 - train/loss:0.013 - train/lr(1e-3):0.005 - train/original_loss:1.849
step:638 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:1.393
