Epoch 1/1:   3%|▎         | 31/937 [04:23<2:13:26,  8.84s/it]
step:326 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:0.986
step:327 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:-11.510
step:328 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:1.220
step:329 - train/loss:0.002 - train/lr(1e-3):0.008 - train/original_loss:-9.912
step:330 - train/loss:0.003 - train/lr(1e-3):0.008 - train/original_loss:-12.378
step:331 - train/loss:-0.000 - train/lr(1e-3):0.008 - train/original_loss:4.161
step:332 - train/loss:-0.000 - train/lr(1e-3):0.008 - train/original_loss:-9.649
step:333 - train/loss:-0.000 - train/lr(1e-3):0.008 - train/original_loss:-12.567
step:334 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:-4.467
step:335 - train/loss:0.004 - train/lr(1e-3):0.008 - train/original_loss:-6.542
step:336 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:6.484
step:337 - train/loss:0.003 - train/lr(1e-3):0.008 - train/original_loss:-19.101
step:338 - train/loss:0.002 - train/lr(1e-3):0.008 - train/original_loss:-9.846
step:339 - train/loss:0.003 - train/lr(1e-3):0.008 - train/original_loss:6.222
step:340 - train/loss:0.005 - train/lr(1e-3):0.008 - train/original_loss:-6.077
step:341 - train/loss:0.002 - train/lr(1e-3):0.008 - train/original_loss:0.672
step:342 - train/loss:0.002 - train/lr(1e-3):0.008 - train/original_loss:-12.652
step:343 - train/loss:0.002 - train/lr(1e-3):0.008 - train/original_loss:-11.696
step:344 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:-21.667
step:345 - train/loss:-0.001 - train/lr(1e-3):0.008 - train/original_loss:0.633
step:346 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:5.460
step:347 - train/loss:-0.000 - train/lr(1e-3):0.008 - train/original_loss:-0.562
step:348 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:12.136
step:349 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:-24.120
step:350 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:4.260
step:351 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:4.061
step:352 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:6.642
step:353 - train/loss:-0.001 - train/lr(1e-3):0.008 - train/original_loss:-2.484
step:354 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:1.671
step:355 - train/loss:-0.001 - train/lr(1e-3):0.008 - train/original_loss:-18.391
step:356 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:-8.711
step:357 - train/loss:-0.001 - train/lr(1e-3):0.008 - train/original_loss:-11.727
step:358 - train/loss:-0.003 - train/lr(1e-3):0.008 - train/original_loss:-25.025
step:359 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:-0.292
step:360 - train/loss:0.002 - train/lr(1e-3):0.008 - train/original_loss:0.965
step:360 - val/loss:0.000 - val/original_loss:-3.105
step:361 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:-5.891
step:362 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:5.116
step:363 - train/loss:-0.001 - train/lr(1e-3):0.008 - train/original_loss:-16.818
step:364 - train/loss:-0.001 - train/lr(1e-3):0.008 - train/original_loss:0.900
step:365 - train/loss:-0.002 - train/lr(1e-3):0.008 - train/original_loss:7.897
step:366 - train/loss:-0.000 - train/lr(1e-3):0.008 - train/original_loss:-10.274
step:367 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:3.337
step:368 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:1.728
step:369 - train/loss:-0.000 - train/lr(1e-3):0.008 - train/original_loss:-12.168
step:370 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:1.658
step:371 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:3.592
step:372 - train/loss:-0.000 - train/lr(1e-3):0.008 - train/original_loss:-2.560
step:373 - train/loss:0.000 - train/lr(1e-3):0.008 - train/original_loss:-5.494
step:374 - train/loss:0.001 - train/lr(1e-3):0.008 - train/original_loss:-8.068
step:375 - train/loss:-0.001 - train/lr(1e-3):0.007 - train/original_loss:-20.148
step:376 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:-8.632
step:377 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:-2.127
step:378 - train/loss:-0.001 - train/lr(1e-3):0.007 - train/original_loss:-5.228
step:379 - train/loss:-0.001 - train/lr(1e-3):0.007 - train/original_loss:-27.376
step:380 - train/loss:-0.000 - train/lr(1e-3):0.007 - train/original_loss:-22.888
step:381 - train/loss:0.002 - train/lr(1e-3):0.007 - train/original_loss:1.725
step:382 - train/loss:0.000 - train/lr(1e-3):0.007 - train/original_loss:-2.887
step:383 - train/loss:-0.000 - train/lr(1e-3):0.007 - train/original_loss:-8.061
step:384 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:-0.365
step:385 - train/loss:-0.000 - train/lr(1e-3):0.007 - train/original_loss:-17.570
step:386 - train/loss:0.002 - train/lr(1e-3):0.007 - train/original_loss:-5.446
step:387 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:-11.119
step:388 - train/loss:0.000 - train/lr(1e-3):0.007 - train/original_loss:-23.815
step:389 - train/loss:0.000 - train/lr(1e-3):0.007 - train/original_loss:-6.142
step:390 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:0.673
step:391 - train/loss:0.000 - train/lr(1e-3):0.007 - train/original_loss:4.687
step:392 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:-1.928
step:393 - train/loss:-0.003 - train/lr(1e-3):0.007 - train/original_loss:-13.736
step:394 - train/loss:0.000 - train/lr(1e-3):0.007 - train/original_loss:-11.260
step:395 - train/loss:-0.000 - train/lr(1e-3):0.007 - train/original_loss:-5.338
step:396 - train/loss:-0.000 - train/lr(1e-3):0.007 - train/original_loss:6.962
step:397 - train/loss:0.000 - train/lr(1e-3):0.007 - train/original_loss:-25.928
step:398 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:7.240
step:399 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:-8.391
step:400 - train/loss:0.001 - train/lr(1e-3):0.007 - train/original_loss:2.076
step:400 - val/loss:0.000 - val/original_loss:-3.514
Final validation metrics: {'val/loss': 0.0004579051783678278, 'val/original_loss': -3.514202790670658}
